filename,width,height,class,xmin,ymin,xmax,ymax
Sag1726975.JPG,4000,3000,Yaya Geçidi,741,1185,898,1339
Sag1727004.JPG,4000,3000,Yaya Geçidi,1088,1017,1284,1279
Sag1727007.JPG,4000,3000,Yaya Geçidi,879,1301,943,1391
Sag1727008.JPG,4000,3000,Yaya Geçidi,1817,1254,1939,1380
Sag1727009.JPG,4000,3000,Yaya Geçidi,3557,1196,3826,1410
Sag1727024.JPG,4000,3000,Yaya Geçidi,56,1347,151,1427
Sag1727025.JPG,4000,3000,Yaya Geçidi,254,1295,356,1386
Sag1727026.JPG,4000,3000,Yaya Geçidi,768,1338,872,1448
Sag1727027.JPG,4000,3000,Yaya Geçidi,1825,1307,1924,1459
Sag1727028.JPG,4000,3000,Ana Yol Tali Yol Sağ,158,1400,277,1480
Sag1727029.JPG,4000,3000,Ana Yol Tali Yol Sağ,375,1328,512,1436
Sag1727030.JPG,4000,3000,Ana Yol Tali Yol Sağ,871,1233,1067,1394
Sag1727034.JPG,4000,3000,Ana Yol Tali Yol,416,1450,473,1486
Sag1727035.JPG,4000,3000,Ana Yol Tali Yol,160,1401,236,1452
Sag1727037.JPG,4000,3000,Ana Yol Tali Yol,22,1226,213,1365
Sag1727038.JPG,4000,3000,Ana Yol Tali Yol,1258,1047,1494,1315
Sag1727048.JPG,4000,3000,Ana Yol Tali Yol Sağ,108,1318,174,1369
Sag1727049.JPG,4000,3000,Ana Yol Tali Yol Sağ,1068,1414,1126,1459
Sag1727050.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1182,1475,1298,1578
Sag1727050.JPG,4000,3000,Ana Yol Tali Yol Sağ,1836,1456,1883,1495
Sag1727051.JPG,4000,3000,İleri Ve Sola Mecburi Yön,2475,1540,2612,1664
Sag1727051.JPG,4000,3000,Ana Yol Tali Yol Sağ,2590,1497,2636,1536
Sag1727052.JPG,4000,3000,Ana Yol Tali Yol Sağ,3408,1547,3475,1594
Sag1727063.JPG,4000,3000,Yol Ver,257,952,501,1163
Sag1727064.JPG,4000,3000,Yol Ver,1067,764,1336,1101
Sag1727065.JPG,4000,3000,Yol Ver,2481,362,2633,931
Sag1727090.JPG,4000,3000,Yaya Geçidi Yaklaşım,513,1273,593,1374
Sag1727091.JPG,4000,3000,Yaya Geçidi Yaklaşım,1285,1252,1394,1370
Sag1727092.JPG,4000,3000,Yaya Geçidi Yaklaşım,2139,1254,2307,1408
Sag1727093.JPG,4000,3000,Yaya Geçidi Yaklaşım,2981,1225,3235,1416
Sag1727124.JPG,4000,3000,Okul Bölgesi,238,1019,530,1226
Sag1727125.JPG,4000,3000,Okul Bölgesi,2191,554,2470,1048
Sag1727131.JPG,4000,3000,Okul Geçidi,451,1297,587,1418
Sag1727132.JPG,4000,3000,Okul Geçidi,922,1186,1095,1382
Sag1727179.JPG,4000,3000,Yol Ver,196,1297,331,1412
Sag1727179.JPG,4000,3000,İleri Ve Sola Mecburi Yön,428,1468,459,1510
Sag1727180.JPG,4000,3000,İleri Ve Sola Mecburi Yön,737,1488,774,1539
Sag1727180.JPG,4000,3000,Yol Ver,737,1266,900,1418
Sag1727181.JPG,4000,3000,Yol Ver,1570,1218,1696,1430
Sag1727181.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1047,1503,1087,1561
Sag1727182.JPG,4000,3000,Yol Ver,2527,1159,2602,1441
Sag1727182.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1256,1508,1312,1572
Sag1727183.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1125,1499,1205,1575
Sag1727184.JPG,4000,3000,İleri Ve Sola Mecburi Yön,420,1414,544,1530
Sag1727187.JPG,4000,3000,Yaya Geçidi Yaklaşım,280,1389,394,1470
Sag1727188.JPG,4000,3000,Yaya Geçidi Yaklaşım,526,1342,651,1448
Sag1727189.JPG,4000,3000,Yaya Geçidi Yaklaşım,1244,1293,1390,1453
Sag1727192.JPG,4000,3000,Sağa Keskin Viraj,121,1513,152,1544
Sag1727193.JPG,4000,3000,Sağa Keskin Viraj,235,1522,276,1556
Sag1727260.JPG,4000,3000,Okul Bölgesi,239,1006,519,1234
Sag1727261.JPG,4000,3000,Okul Bölgesi,1522,1054,1767,1282
Sag1727283.JPG,4000,3000,Ana Yol Tali Yol Sağ,781,1280,939,1416
Sag770131.JPG,4000,3000,Yaya Geçidi,434,1387,513,1530
Sag770132.JPG,4000,3000,Yaya Geçidi,899,1396,984,1545
Sag770133.JPG,4000,3000,Yaya Geçidi,1414,1344,1542,1525
Sag770134.JPG,4000,3000,Yaya Geçidi,2039,1241,2297,1506
Sag770135.JPG,4000,3000,Yaya Geçidi,2571,1110,2934,1435
Sag770136.JPG,4000,3000,Yaya Geçidi,3301,878,3746,1359
Sag770196.JPG,4000,3000,Yol Ver,660,1275,846,1415
Sag770196.JPG,4000,3000,Sola Dönülmez,638,1413,808,1531
Sag770197.JPG,4000,3000,Yol Ver,1403,1164,1603,1373
Sag770197.JPG,4000,3000,Sola Dönülmez,1383,1373,1531,1531
Sag770285.JPG,4000,3000,Yol Ver,148,1388,353,1542
Sag770286.JPG,4000,3000,Yol Ver,625,1364,831,1543
Sag770287.JPG,4000,3000,Yol Ver,1385,1208,1615,1485
Sag770304.JPG,4000,3000,Yaya Geçidi,376,1403,521,1530
Sag770305.JPG,4000,3000,Yaya Geçidi,953,1363,1102,1530
Sag770306.JPG,4000,3000,Yaya Geçidi,1839,1291,1986,1491
Sag770316.JPG,4000,3000,Yaya Geçidi,458,1477,571,1574
Sag770318.JPG,4000,3000,Yaya Geçidi,1720,1404,1810,1556
Sag770355.JPG,4000,3000,Yaya Geçidi,14,1534,105,1609
Sag770356.JPG,4000,3000,Yaya Geçidi,189,1500,298,1588
Sag770357.JPG,4000,3000,Yaya Geçidi,214,1453,362,1563
Sag770525.JPG,4000,3000,Sola Dönülmez,271,1303,448,1448
Sag770526.JPG,4000,3000,Sola Dönülmez,1452,1161,1638,1370
Sag770534.JPG,4000,3000,Girilmez,1090,871,1459,1267
Sag770587.JPG,4000,3000,Girilmez,1481,1435,1557,1549
Sag770588.JPG,4000,3000,Girilmez,3253,1310,3488,1554
Sag770588.JPG,4000,3000,Girilmez,1657,1496,1729,1575
Sag770589.JPG,4000,3000,Girilmez,2689,1533,2795,1617
Sag770596.JPG,4000,3000,Kasis Var,191,1320,457,1499
Sag770597.JPG,4000,3000,Kasis Var,957,1165,1277,1427
Sag770664.JPG,4000,3000,Kasis Var,30,1492,148,1584
Sag770665.JPG,4000,3000,Kasis Var,27,1467,176,1566
Sag770666.JPG,4000,3000,Kasis Var,57,1414,249,1530
Sag770667.JPG,4000,3000,Kasis Var,303,1340,527,1511
Sag770668.JPG,4000,3000,Kasis Var,914,1235,1156,1456
Sag770669.JPG,4000,3000,Kasis Var,2581,996,2777,1368
Sag770759.JPG,4000,3000,Kasis Var,1,1348,160,1544
Sag770760.JPG,4000,3000,Kasis Var,1437,1034,1712,1364
Sag770841.JPG,4000,3000,İleri Ve Sola Mecburi Yön,1007,1573,1056,1635
Sag770842.JPG,4000,3000,İleri Ve Sola Mecburi Yön,949,1518,1013,1596
Sag770852.JPG,4000,3000,Hız Sınırı İşareti,240,1352,391,1486
Sag770853.JPG,4000,3000,Hız Sınırı İşareti,1129,1179,1308,1389
Sag770954.JPG,4000,3000,Tek Yön,1917,1535,2002,1638
Sag770955.JPG,4000,3000,Tek Yön,3298,1373,3880,1585
Sag772333.JPG,4000,3000,Yön Levhası,20,1603,131,1683
Sag772334.JPG,4000,3000,Yön Levhası,1442,1666,1517,1734
Sag772335.JPG,4000,3000,Yön Levhası,2837,1730,2932,1802
Sag772540.JPG,4000,3000,Yaya Geçidi,322,1361,385,1483
Sag772541.JPG,4000,3000,Yaya Geçidi,690,1377,758,1511
Sag772542.JPG,4000,3000,Yaya Geçidi,1140,1351,1258,1543
Sag772543.JPG,4000,3000,Yaya Geçidi,1646,1272,1826,1503
Sag772544.JPG,4000,3000,Yaya Geçidi,2114,1167,2412,1438
Sag772545.JPG,4000,3000,Yaya Geçidi,2437,1059,2801,1390
Sag772546.JPG,4000,3000,Yaya Geçidi,2461,1075,2819,1403
Sag772547.JPG,4000,3000,Yaya Geçidi,2454,1073,2813,1400
Sag772548.JPG,4000,3000,Yaya Geçidi,2462,1075,2839,1408
Sag772549.JPG,4000,3000,Yaya Geçidi,2498,1071,2880,1392
Sag772550.JPG,4000,3000,Yaya Geçidi,2695,1027,3098,1405
Sag772551.JPG,4000,3000,Yaya Geçidi,3024,862,3444,1368
